Frame,Red channel,Green channel,Blue Channel,Red_back,Green_back,Blue_back,Pressure
frame571,159.74193548387098,159.14746543778801,146.9815668202765,214.43778801843317,212.43778801843317,210.54377880184333,-0.029462904
frame572,159.86175115207374,159.16589861751152,147.75115207373273,218.76497695852535,216.26728110599078,214.76497695852535,-0.028841704
frame573,159.00921658986175,159.12442396313364,147.76036866359448,219.65437788018434,217.25806451612902,215.65437788018434,-0.028437138
frame574,159.1520737327189,159.27649769585253,148.00921658986175,223.18433179723502,221.09677419354838,219.6635944700461,-0.027927399
frame575,159.21658986175115,159.14746543778801,147.80184331797236,220.70506912442397,218.57603686635946,217.06451612903226,-0.029073387
frame576,160.03225806451613,159.72811059907835,148.25345622119815,233.1889400921659,230.7557603686636,229.85714285714286,-0.025394112
frame577,159.6221198156682,159.54377880184333,148.1889400921659,226.8294930875576,224.68663594470047,223.32718894009216,-0.027817786
frame578,160.16589861751152,160.28571428571428,148.94930875576037,233.26728110599078,230.58064516129033,229.84331797235023,-0.026581556
frame579,160.71428571428572,160.1290322580645,148.7557603686636,233.49308755760367,231.58064516129033,230.22119815668202,-0.026104361
frame580,159.7926267281106,160.14746543778801,147.53456221198158,235.81566820276498,234.4884792626728,233.3179723502304,-0.022438675
frame581,159.12442396313364,159.66820276497697,146.85253456221199,236.6267281105991,235.9262673,235.2258064516129,-0.021073639
frame582,158.18433179723502,158.94930875576037,145.80184331797236,249.91244239631337,249.80184331797236,248.69124423963135,-0.02953738
frame583,156.70506912442397,157.28571428571428,144.4147465437788,248.47465437788017,247.3917050691244,246.2995391705069,-0.05852592
frame584,156.82027649769586,156.41013824884791,144.52534562211983,236.1152073732719,234.1520737327189,233.1152073732719,-0.064150035
frame585,156.4331797235023,156.01382488479263,144.14285714285714,222.5115207373272,220.55760368663596,219.5115207373272,-0.049769133
frame586,155.99078341013825,155.58064516129033,143.69585253456222,226.52073732718895,224.55760368663596,223.52073732718895,-0.044059932
frame587,154.91244239631337,155.49308755760367,143.6221198156682,222.5115207373272,220.55760368663596,219.5115207373272,-0.041559368
frame588,154.83870967741936,155.42857142857142,143.54377880184333,226.29032258064515,224.32718894009216,223.29032258064515,-0.043641061
frame589,155.42396313364054,155.00460829493088,143.1336405529954,223.10599078341014,221.1520737327189,220.10599078341014,-0.041536391
frame590,155.47926267281105,155.06912442396313,143.18433179723502,227.38709677419354,225.42396313364054,224.38709677419354,-0.042465508
frame591,155.67281105990784,156.06451612903226,143.71428571428572,224.64976958525347,223.64976958525347,221.36866359447004,-0.039453208
frame592,155.61290322580646,156.1152073732719,143.4147465437788,228.26728110599078,227.26728110599078,225.7004608294931,-0.039996147
frame593,155.59447004608296,156.07834101382488,143.13824884792626,208.82488479262673,207.82488479262673,204.85253456221199,-0.031336218
frame594,155.61290322580646,156.1152073732719,143.4147465437788,228.7741935483871,227.7741935483871,226.14746543778801,-0.026301265
frame595,154.96774193548387,155.44700460829492,142.50691244239633,225.29032258064515,224.29032258064515,222.57603686635946,-0.028161556
frame596,154.61290322580646,155.03225806451613,142.33179723502303,228.73271889400922,227.73271889400922,226.16589861751152,-0.032676399
frame597,153.72350230414747,154,141.2258064516129,220.23041474654377,218.82027649769586,216.82027649769586,-0.033665031
frame598,153.38248847926266,152.74654377880185,140.25806451612902,229.1889400921659,228.16589861751152,226.16589861751152,-0.055689782
frame599,151.26728110599078,151.6451612903226,138.7926267281106,226.29032258064515,225.13824884792626,223.13824884792626,-0.093242735
frame600,151.32258064516128,150.74654377880185,138.8479262672811,229.8663594470046,228.73271889400922,226.73271889400922,-0.129927903
frame601,149.38248847926266,149.41013824884791,136.58064516129033,226.5483870967742,225.26728110599078,223.26728110599078,-0.135193527
frame602,148.93087557603687,148.40092165898616,136.14746543778801,230.6221198156682,230.05990783410138,228.04608294930875,-0.062701672
frame635,157.17511520737327,158.47926267281105,143.08294930875576,198.3732718894009,197.29032258064515,194.3732718894009,-0.001843244
frame636,157.52073732718895,158.71428571428572,143.58986175115209,199.88018433179724,198.80184331797236,195.88018433179724,-0.014550626
frame637,157.34101382488478,158.40092165898616,143.0737327,202.05069124423963,200.30875576036865,198.05069124423963,-0.021515042
frame638,157.27649769585253,158.46543778801842,143.53917050691246,202.4884792626728,200.74654377880185,198.4884792626728,-0.02842924
frame639,157.35944700460828,157.9447004608295,143.4516129032258,202.3778801843318,200.63594470046084,198.3778801843318,-0.033133239
frame640,157.3179723502304,157.21658986175115,145.95391705069125,200.91244239631337,199.5852534562212,197.40092165898616,-0.034578979
frame641,157.21198156682027,157.01382488479263,145.10599078341014,201.43778801843317,200.08294930875576,198.0368664,-0.027992278
frame642,157.4331797235023,157.12442396313364,145.2995391705069,202.0368664,200.77880184331798,198.3963133640553,-0.028508097
frame643,157.73271889400922,157.0552995391705,145.10138248847926,202.4331797235023,201.1705069124424,199.1336405529954,-0.028679579
frame644,157.8294930875576,157.32258064516128,145.33179723502303,201.74654377880185,200.79723502304148,198.38709677419354,-0.029574484
frame645,157.81566820276498,157.25345622119815,145.27188940092165,204.78341013824885,203.8294930875576,201.07834101382488,-0.028956354
frame646,157.86175115207374,157.2811059907834,145.2811059907834,205.83870967741936,204.88018433179724,202.19354838709677,-0.028873533
frame647,157.79723502304148,157.1105991,145.12442396313364,204.80184331797236,203.84331797235023,201.19354838709677,-0.029232144
frame648,157.97235023041475,157.3179723502304,145.3179723502304,205.3179723502304,204.65437788018434,201.23502304147465,-0.02969715
frame649,157.94009216589862,157.1889400921659,145.19354838709677,205.74654377880185,205.27649769585253,202.33179723502303,-0.029485881
frame650,157.9078341013825,157.3548387096774,145.3548387096774,206.04608294930875,205.53456221198158,201.63594470046084,-0.029989988
frame651,157.9078341013825,157.24884792626727,145.25345622119815,205.17972350230414,204.70967741935485,201.19815668202764,-0.030238569
frame652,157.44700460829492,157.77880184331798,145.2811059907834,205.63594470046084,204.61751152073734,201.6635944700461,-0.030323386
frame653,157.3364055299539,157.83410138248848,145.08755760368663,204.53917050691246,203.49308755760367,200.2073732718894,-0.03075552
